WELL_ID,DATE,BFPD,BOPD,BWPD,MSCF,BSW,GOR(MSFC/BPPD),GLR(SCF/BFPD),API,FREC(Hz),PIP(PSI),PROF_INTAKE,AMPERAGE,PUMP,PSI_CAB
DEEPWATER-M24OXR,5/8/2017,187.0,172.04,14.96,39.4,8.0,229.02,210.7,24.2,,,9901.0,26.0,ESP-048,80.0
DEEPWATER-M24OXR,5/7/2021,780.0,109.2,670.8,25.01,86.0,229.03,32.06,23.3,56.0,584.0,9873.0,60.0,ESP-588,30.0
DEEPWATER-M24OXR,5/5/2019,1093.0,1049.28,43.72,240.29,4.0,229.0,219.84,24.2,77.5,450.0,9901.0,37.0,ESP-044,70.0
DEEPWATER-M24OXR,5/5/2018,743.0,668.7,74.3,153.13,10.0,229.0,206.1,24.2,66.5,598.0,9901.0,27.0,ESP-044,30.0
DEEPWATER-M24OXR,5/4/2021,752.0,135.36,616.64,31.0,82.0,229.02,41.22,24.2,56.0,540.0,9873.0,61.0,ESP-588,30.0
DEEPWATER-M24OXR,5/4/2019,1105.0,1038.7,66.3,237.86,6.0,229.0,215.26,24.2,77.5,479.0,9901.0,37.0,ESP-044,70.0
DEEPWATER-M24OXR,5/4/2018,752.0,676.8,75.2,154.99,10.0,229.0,206.1,24.2,66.5,619.0,9901.0,25.0,ESP-044,30.0
DEEPWATER-M24OXR,5/3/2021,756.0,136.08,619.92,30.75,82.0,225.97,40.67,24.2,56.0,534.0,9873.0,61.0,ESP-588,25.0
DEEPWATER-M24OXR,5/2/2018,739.0,665.1,73.9,152.31,10.0,229.0,206.1,24.2,66.5,609.0,9901.0,27.0,ESP-044,35.0
DEEPWATER-M24OXR,5/12/2019,766.0,298.74,467.26,68.41,61.0,229.0,89.31,24.2,55.0,421.0,9873.0,55.0,ESP-588,20.0
DEEPWATER-M24OXR,5/12/2018,902.0,811.8,90.2,185.9,10.0,229.0,206.1,24.2,71.5,503.0,9901.0,32.0,ESP-044,50.0
DEEPWATER-M24OXR,5/12/2017,631.0,542.66,88.34,124.27,14.0,229.0,196.94,24.2,,,9901.0,26.0,ESP-044,25.0
DEEPWATER-M24OXR,5/10/2017,181.0,166.52,14.48,38.13,8.0,228.98,210.66,24.2,,,9901.0,25.0,ESP-048,90.0
DEEPWATER-M24OXR,5/1/2019,1045.0,940.5,104.5,215.38,10.0,229.01,206.11,24.2,77.5,481.0,9901.0,34.0,ESP-044,50.0
DEEPWATER-M24OXR,5/1/2018,698.0,628.2,69.8,143.81,10.0,228.92,206.03,24.2,65.5,626.0,9901.0,27.0,ESP-044,30.0
DEEPWATER-M24OXR,4/9/2020,974.0,194.8,779.2,44.61,80.0,229.0,45.8,24.2,56.0,543.0,9873.0,65.0,ESP-588,40.0
DEEPWATER-M24OXR,4/8/2020,974.0,224.02,749.98,51.3,77.0,229.0,52.67,24.2,56.0,550.0,9873.0,65.0,ESP-588,40.0
DEEPWATER-M24OXR,4/5/2019,1093.0,1038.35,54.65,237.78,5.0,229.0,217.55,24.2,77.5,451.0,9901.0,37.0,ESP-044,70.0
DEEPWATER-M24OXR,4/4/2020,833.04,283.04,550.0,15.46,66.02,54.61,0.0,24.0,,,,,ESP-100,19.7
DEEPWATER-M24OXR,4/4/2019,1045.0,982.3,62.7,227.1,6.0,231.19,217.32,24.2,77.5,478.0,9901.0,37.0,ESP-044,70.0
DEEPWATER-M24OXR,4/12/2017,631.0,504.8,126.2,115.6,20.0,229.0,183.2,24.2,,,9901.0,26.0,ESP-044,25.0
DEEPWATER-M24OXR,4/1/2020,788.0,307.32,480.68,70.38,61.0,229.01,89.31,24.2,55.0,427.0,9873.0,54.0,ESP-588,20.0
DEEPWATER-M24OXR,31/7/2018,741.0,666.9,74.1,152.72,10.0,229.0,206.1,24.2,66.5,584.0,9901.0,27.0,ESP-044,40.0
DEEPWATER-M24OXR,31/7/2017,184.0,169.28,14.72,38.77,8.0,229.03,210.71,24.2,,,9901.0,26.0,ESP-409,80.0
DEEPWATER-M24OXR,31/10/2018,775.0,697.5,77.5,159.73,10.0,229.0,206.1,24.2,67.5,537.0,9901.0,29.0,ESP-044,35.0
DEEPWATER-M24OXR,30/9/2020,859.35,170.0,689.36,13.64,80.22,80.26,0.0,,,,,,ESP-100,24.26
DEEPWATER-M24OXR,30/8/2018,781.0,702.9,78.1,160.96,10.0,228.99,206.09,24.2,66.5,550.0,9901.0,27.0,ESP-044,25.0
DEEPWATER-M24OXR,30/7/2020,945.53,209.76,735.77,13.19,77.81,62.95,0.0,24.3,,,,,ESP-100,26.06
DEEPWATER-M24OXR,30/4/2018,748.0,673.2,74.8,154.16,10.0,229.0,206.1,24.2,66.5,610.0,9901.0,27.0,ESP-044,30.0
DEEPWATER-M24OXR,30/3/2019,1055.0,991.7,63.3,227.1,6.0,229.0,215.26,24.2,77.5,478.0,9901.0,37.0,ESP-044,70.0
DEEPWATER-M24OXR,30/12/2019,768.0,299.52,468.48,68.59,61.0,229.0,89.31,24.2,55.0,421.0,9873.0,54.0,ESP-588,20.0
DEEPWATER-M24OXR,30/11/2017,529.0,138.07,390.93,22.41,73.9,162.31,42.36,24.2,,,9901.0,26.0,ESP-044,11.0
DEEPWATER-M24OXR,30/10/2019,750.0,367.5,382.5,84.16,51.0,229.01,112.21,24.2,53.0,555.0,9873.0,53.0,ESP-588,20.0
DEEPWATER-M24OXR,3/6/2019,1093.0,1049.28,43.72,240.29,4.0,229.0,219.84,24.2,77.5,402.0,9901.0,37.0,ESP-044,70.0
DEEPWATER-M24OXR,3/4/2019,1315.57,1289.28,26.3,81.02,2.0,62.84,0.0,24.0,,,,,ESP-100,45.77
DEEPWATER-M24OXR,3/4/2019,1047.0,984.18,62.82,227.1,6.0,230.75,216.91,24.2,77.5,478.0,9901.0,37.0,ESP-044,70.0
DEEPWATER-M24OXR,3/2/2021,786.0,141.48,644.52,30.6,82.0,216.28,38.93,24.2,56.0,537.0,9873.0,63.0,ESP-588,25.0
DEEPWATER-M24OXR,3/12/2018,878.0,790.2,87.8,180.96,10.0,229.01,206.1,24.2,70.5,531.0,9901.0,30.0,ESP-044,40.0
DEEPWATER-M24OXR,3/11/2016,486.0,359.64,126.36,82.44,26.0,229.23,169.63,18.0,,,,,ESP-100,210.0
DEEPWATER-M24OXR,3/10/2018,774.0,696.6,77.4,159.52,10.0,229.0,206.1,24.2,66.5,548.0,9901.0,27.0,ESP-044,35.0
DEEPWATER-M24OXR,3/1/2021,786.0,133.62,652.38,30.6,83.0,229.01,38.93,24.2,56.0,540.0,9873.0,63.0,ESP-588,26.0
DEEPWATER-M24OXR,3/1/2017,414.0,331.2,82.8,75.85,20.0,229.02,183.21,22.6,,,,29.0,ESP-409,150.0
DEEPWATER-M24OXR,29/5/2021,784.0,109.76,674.24,25.14,86.0,229.05,32.07,24.2,56.0,566.0,9873.0,61.0,ESP-588,30.0
DEEPWATER-M24OXR,29/5/2020,988.0,276.64,711.36,63.35,72.0,229.0,64.12,24.2,56.0,453.0,9873.0,60.0,ESP-588,
DEEPWATER-M24OXR,29/5/2020,1038.77,284.49,754.28,10.15,72.62,35.46,0.0,24.1,,,,,ESP-100,14.74
DEEPWATER-M24OXR,29/5/2018,740.0,666.0,74.0,152.51,10.0,228.99,206.09,24.2,66.5,604.0,9901.0,27.0,ESP-044,30.0
DEEPWATER-M24OXR,29/4/2021,752.0,135.36,616.64,31.0,82.0,229.02,41.22,24.2,56.0,540.0,9873.0,61.0,ESP-588,30.0
DEEPWATER-M24OXR,29/11/2018,881.0,792.9,88.1,181.57,10.0,228.99,206.1,24.2,70.5,531.0,9901.0,30.0,ESP-044,40.0
DEEPWATER-M24OXR,29/11/2017,496.0,68.94,427.06,15.79,86.1,229.03,31.83,24.2,59.0,701.0,9901.0,27.0,ESP-044,20.0
DEEPWATER-M24OXR,29/10/2019,660.0,363.0,297.0,83.13,45.0,229.01,125.95,24.2,51.0,690.0,9873.0,48.0,ESP-588,20.0
DEEPWATER-M24OXR,29/1/2019,1009.0,948.46,60.54,217.41,6.0,229.22,215.47,24.2,77.5,514.0,9901.0,37.0,ESP-044,50.0
DEEPWATER-M24OXR,29/1/2018,740.0,666.0,74.0,152.51,10.0,228.99,206.09,24.2,66.5,600.0,9901.0,27.0,ESP-044,35.0
DEEPWATER-M24OXR,28/9/2020,1078.0,215.6,862.4,49.37,80.0,228.99,45.8,24.2,56.0,544.0,9873.0,65.0,ESP-588,25.0
DEEPWATER-M24OXR,28/9/2018,805.15,722.17,82.98,74.68,10.31,103.45,0.0,23.1,,,,,ESP-100,28.24
DEEPWATER-M24OXR,28/9/2018,782.0,703.8,78.2,161.17,10.0,229.0,206.1,24.2,66.5,547.0,9901.0,27.0,ESP-044,35.0
DEEPWATER-M24OXR,28/8/2020,957.75,184.32,773.43,13.38,80.76,72.77,0.0,23.8,,,,,ESP-100,27.36
DEEPWATER-M24OXR,28/6/2019,1144.0,1098.24,45.76,251.5,4.0,229.0,219.84,24.2,77.5,354.0,9901.0,34.0,ESP-044,70.0
DEEPWATER-M24OXR,28/5/2020,988.0,276.64,711.36,63.35,72.0,229.0,64.12,24.2,56.0,453.0,9873.0,60.0,ESP-588,30.0
DEEPWATER-M24OXR,28/12/2018,1050.0,945.0,105.0,216.41,10.0,229.01,206.1,24.2,76.5,460.0,9901.0,34.0,ESP-044,50.0
DEEPWATER-M24OXR,28/11/2018,864.0,777.6,86.4,178.07,10.0,229.0,206.1,24.2,69.5,530.0,9901.0,30.0,ESP-044,40.0
DEEPWATER-M24OXR,28/10/2019,462.0,295.68,166.32,67.71,36.0,229.0,146.56,24.2,49.0,808.0,9873.0,47.0,ESP-588,20.0
DEEPWATER-M24OXR,27/7/2017,180.0,165.6,14.4,37.92,8.0,228.99,210.67,24.2,,,9901.0,26.0,ESP-409,100.0
DEEPWATER-M24OXR,27/6/2020,979.0,234.96,744.04,53.81,76.0,229.02,54.96,24.2,56.0,453.0,9873.0,62.0,ESP-588,30.0
DEEPWATER-M24OXR,27/6/2018,742.0,667.8,74.2,152.93,10.0,229.01,206.11,24.2,66.5,590.0,9901.0,28.0,ESP-044,30.0
DEEPWATER-M24OXR,27/10/2019,462.0,295.68,166.32,68.15,36.0,230.49,147.51,24.2,47.7,886.0,9873.0,46.0,ESP-588,20.0
DEEPWATER-M24OXR,26/8/2017,186.0,171.12,14.88,39.19,8.0,229.02,210.7,24.2,,,9901.0,25.0,ESP-048,90.0
DEEPWATER-M24OXR,26/7/2019,1133.0,1019.7,113.3,233.51,10.0,229.0,206.1,24.2,77.5,229.0,9901.0,36.0,ESP-044,70.0
DEEPWATER-M24OXR,26/5/2021,750.0,105.0,645.0,4.81,86.0,45.81,6.41,24.2,56.0,566.0,9873.0,61.0,ESP-588,30.0
DEEPWATER-M24OXR,26/5/2019,1090.0,1046.4,43.6,239.63,4.0,229.0,219.84,24.2,77.5,402.0,9901.0,37.0,ESP-044,60.0
DEEPWATER-M24OXR,26/2/2020,781.0,304.59,476.41,69.75,61.0,229.0,89.31,24.2,56.0,362.0,9873.0,57.0,ESP-588,30.0
DEEPWATER-M24OXR,26/12/2017,685.0,616.5,68.5,141.18,10.0,229.0,206.1,24.2,64.5,634.0,9901.0,25.0,ESP-044,20.0
DEEPWATER-M24OXR,26/11/2018,832.0,748.8,83.2,171.48,10.0,229.01,206.11,24.2,67.5,550.0,9901.0,28.0,ESP-044,35.0
DEEPWATER-M24OXR,26/10/2019,448.0,179.2,268.8,41.04,60.0,229.02,91.61,24.2,46.0,954.0,9873.0,43.0,ESP-588,20.0
DEEPWATER-M24OXR,25/9/2019,962.0,615.68,346.32,140.99,36.0,229.0,146.56,24.2,77.5,282.0,9901.0,37.0,ESP-044,65.0
DEEPWATER-M24OXR,25/8/2019,1027.0,718.9,308.1,164.63,30.0,229.0,160.3,24.2,77.5,249.0,9901.0,37.0,ESP-044,65.0
DEEPWATER-M24OXR,25/8/2018,772.0,694.8,77.2,159.11,10.0,229.0,206.1,24.2,66.5,552.0,9901.0,27.0,ESP-044,25.0
DEEPWATER-M24OXR,25/7/2020,974.0,233.76,740.24,53.53,76.0,229.0,54.96,24.2,56.0,561.0,9873.0,66.0,ESP-588,40.0
DEEPWATER-M24OXR,25/7/2018,744.0,669.6,74.4,153.34,10.0,229.0,206.1,24.2,66.5,583.0,9901.0,27.0,ESP-044,40.0
DEEPWATER-M24OXR,25/6/2018,732.0,658.8,73.2,150.87,10.0,229.01,206.11,24.2,66.5,592.0,9901.0,28.0,ESP-044,30.0
DEEPWATER-M24OXR,25/5/2021,750.0,135.0,615.0,30.92,82.0,229.04,41.23,24.2,56.0,566.0,9873.0,61.0,ESP-588,30.0
DEEPWATER-M24OXR,25/5/2019,1090.0,1046.4,43.6,239.63,4.0,229.0,219.84,24.2,77.5,402.0,9901.0,37.0,ESP-044,70.0
DEEPWATER-M24OXR,25/4/2019,1100.0,1034.0,66.0,236.79,6.0,229.0,215.26,24.2,77.5,462.0,9901.0,37.0,ESP-044,70.0
DEEPWATER-M24OXR,25/4/2018,748.0,673.2,74.8,154.16,10.0,229.0,206.1,24.2,66.5,607.0,9901.0,27.0,ESP-044,30.0
DEEPWATER-M24OXR,25/3/2021,754.0,135.72,618.28,31.08,82.0,229.0,41.22,24.2,56.0,535.0,9873.0,61.0,ESP-588,25.0
DEEPWATER-M24OXR,25/2/2018,830.0,747.0,83.0,171.06,10.0,229.0,206.1,24.2,66.5,594.0,9901.0,27.0,ESP-044,40.0
DEEPWATER-M24OXR,25/12/2017,658.0,592.2,65.8,135.61,10.0,228.99,206.09,24.2,,,9901.0,25.0,ESP-044,20.0
DEEPWATER-M24OXR,25/11/2019,770.0,300.3,469.7,68.77,61.0,229.0,89.31,24.2,55.0,338.0,9873.0,55.0,ESP-588,20.0
DEEPWATER-M24OXR,25/10/2020,833.0,133.28,699.72,33.71,84.0,252.93,40.47,24.2,56.0,530.0,9873.0,64.0,ESP-588,25.0
DEEPWATER-M24OXR,24/10/2017,171.0,157.32,13.68,15.42,8.0,98.02,90.18,24.2,,,9901.0,25.0,ESP-048,90.0
DEEPWATER-M24OXR,24/1/2021,786.0,133.62,652.38,30.6,83.0,229.01,38.93,24.2,56.0,540.0,9873.0,63.0,ESP-588,25.0
DEEPWATER-M24OXR,24/1/2020,809.23,323.12,486.11,23.63,60.08,73.17,0.0,24.0,,,,,ESP-100,22.1
DEEPWATER-M24OXR,24/1/2018,740.0,666.0,74.0,152.51,10.0,228.99,206.09,24.2,66.5,600.0,9901.0,27.0,ESP-044,35.0
DEEPWATER-M24OXR,23/8/2020,970.14,188.37,781.77,12.13,80.58,64.45,0.0,23.8,,,,,ESP-100,27.54
DEEPWATER-M24OXR,23/6/2019,1176.0,1128.96,47.04,269.3,4.0,238.54,229.0,24.2,77.5,354.0,9901.0,34.0,ESP-044,70.0
DEEPWATER-M24OXR,23/5/2018,745.0,670.5,74.5,153.55,10.0,229.01,206.11,24.2,66.5,599.0,9901.0,26.0,ESP-044,30.0
DEEPWATER-M24OXR,23/3/2018,823.0,740.7,82.3,169.62,10.0,229.0,206.1,24.2,66.5,597.0,9901.0,27.0,ESP-044,35.0
DEEPWATER-M24OXR,23/2/2021,746.0,134.28,611.72,30.75,82.0,229.0,41.22,24.2,56.0,532.0,9873.0,61.0,ESP-588,25.0
DEEPWATER-M24OXR,23/2/2020,776.0,302.64,473.36,69.31,61.0,229.02,89.32,24.2,56.0,365.0,9873.0,57.0,ESP-588,30.0
DEEPWATER-M24OXR,23/12/2020,786.0,133.62,652.38,30.6,83.0,229.01,38.93,24.2,56.0,531.0,9873.0,63.2,ESP-588,26.0
DEEPWATER-M24OXR,23/11/2018,830.0,747.0,83.0,171.06,10.0,229.0,206.1,24.2,67.5,55.0,9901.0,28.0,ESP-044,35.0
DEEPWATER-M24OXR,22/6/2019,1175.0,1128.0,47.0,258.31,4.0,229.0,219.84,24.2,77.5,355.0,9901.0,36.0,ESP-044,70.0
DEEPWATER-M24OXR,22/5/2017,239.0,219.88,19.12,50.35,8.0,228.99,210.67,24.2,,,,24.0,ESP-409,70.0
DEEPWATER-M24OXR,22/1/2019,1026.0,964.44,61.56,220.86,6.0,229.0,215.26,24.2,77.5,495.0,9901.0,37.0,ESP-044,50.0
DEEPWATER-M24OXR,21/7/2019,1133.0,1019.7,113.3,233.51,10.0,229.0,206.1,24.2,77.5,230.0,9901.0,36.0,ESP-044,70.0
DEEPWATER-M24OXR,21/7/2018,738.0,664.2,73.8,152.1,10.0,229.0,206.1,24.2,66.5,593.0,9901.0,27.0,ESP-044,40.0
DEEPWATER-M24OXR,21/3/2019,1060.0,996.4,63.6,228.18,6.0,229.0,215.26,24.2,77.5,483.0,9901.0,37.0,ESP-044,70.0
DEEPWATER-M24OXR,21/12/2019,768.0,299.52,468.48,68.59,61.0,229.0,89.31,24.2,55.0,414.0,9873.0,54.0,ESP-588,20.0
DEEPWATER-M24OXR,21/12/2017,624.0,561.6,62.4,128.61,10.0,229.01,206.11,24.2,,,9901.0,25.0,ESP-044,30.0
DEEPWATER-M24OXR,21/11/2019,780.86,335.48,445.38,25.91,57.04,77.26,0.0,24.0,,,,,ESP-100,20.68
DEEPWATER-M24OXR,20/8/2018,764.0,687.6,76.4,157.46,10.0,229.0,206.1,24.2,66.5,565.0,9901.0,27.0,ESP-044,25.0
DEEPWATER-M24OXR,20/5/2020,988.0,335.92,652.08,76.93,66.0,229.01,77.86,24.2,56.0,740.0,9873.0,60.0,ESP-588,30.0
DEEPWATER-M24OXR,20/4/2017,250.0,230.0,20.0,52.67,8.0,229.0,210.68,24.2,,,,27.0,ESP-409,80.0
DEEPWATER-M24OXR,20/4/2017,250.0,230.0,20.0,52.67,8.0,229.0,210.68,24.2,,,,,ESP-409,80.0
DEEPWATER-M24OXR,20/2/2018,737.0,663.3,73.7,151.9,10.0,229.01,206.11,24.2,66.5,560.0,9901.0,27.0,ESP-044,40.0
DEEPWATER-M24OXR,20/1/2020,808.37,316.82,491.55,24.9,60.81,78.6,0.0,24.0,,,,,ESP-100,23.23
DEEPWATER-M24OXR,20/1/2020,782.0,304.98,477.02,69.84,61.0,229.0,89.31,24.2,55.0,430.0,9873.0,54.0,ESP-588,20.0
DEEPWATER-M24OXR,2/9/2018,781.0,702.9,78.1,160.96,10.0,228.99,206.09,24.2,66.5,560.0,9901.0,27.0,ESP-044,25.0
DEEPWATER-M24OXR,2/6/2018,740.0,666.0,74.0,152.51,10.0,228.99,206.09,24.2,66.5,596.0,9901.0,27.0,ESP-044,30.0
DEEPWATER-M24OXR,2/4/2019,1060.0,996.4,63.6,227.1,6.0,227.92,214.25,24.2,77.5,478.0,9901.0,37.0,ESP-044,70.0
DEEPWATER-M24OXR,2/4/2018,774.0,696.6,77.4,159.52,10.0,229.0,206.1,24.2,66.5,613.0,9901.0,26.0,ESP-044,30.0
DEEPWATER-M24OXR,2/4/2017,354.0,283.2,70.8,66.69,20.0,235.49,188.39,22.6,,,,26.6,ESP-409,80.0
DEEPWATER-M24OXR,2/12/2017,531.0,371.7,159.3,60.69,30.0,163.28,114.29,24.2,,,9901.0,25.0,ESP-044,25.0
DEEPWATER-M24OXR,2/11/2016,542.81,414.15,128.67,23.8,24.5,57.38,0.0,21.3,55.0,310.0,,31.0,ESP-100,250.0
DEEPWATER-M24OXR,19/8/2019,1027.0,718.9,308.1,164.63,30.0,229.0,160.3,24.2,77.5,249.0,9901.0,37.0,ESP-044,65.0
DEEPWATER-M24OXR,19/2/2019,1010.0,949.4,60.6,217.41,6.0,229.0,215.26,24.2,77.5,510.0,9901.0,37.0,ESP-044,50.0
DEEPWATER-M24OXR,19/11/2016,482.0,385.6,96.4,88.3,20.0,228.99,183.2,18.0,,,,,ESP-100,
DEEPWATER-M24OXR,19/10/2020,918.0,146.88,771.12,33.71,84.0,229.51,36.72,24.2,56.0,537.0,9873.0,64.0,ESP-588,25.0
DEEPWATER-M24OXR,18/8/2020,975.0,195.0,780.0,44.66,80.0,229.03,45.81,24.2,56.0,551.0,9873.0,65.0,ESP-588,40.0
DEEPWATER-M24OXR,18/6/2020,979.18,249.36,729.83,8.18,74.53,32.8,0.0,24.2,,,,,ESP-100,24.28
DEEPWATER-M24OXR,18/6/2020,979.0,234.96,744.04,53.81,76.0,229.02,54.96,24.2,56.0,453.0,9873.0,62.0,ESP-588,30.0
DEEPWATER-M24OXR,18/5/2020,782.0,265.88,516.12,60.89,66.0,229.01,77.86,24.2,56.0,360.0,9873.0,58.0,ESP-588,30.0
DEEPWATER-M24OXR,18/5/2018,744.0,669.6,74.4,153.34,10.0,229.0,206.1,24.2,66.5,602.0,9901.0,26.0,ESP-044,30.0
DEEPWATER-M24OXR,18/4/2019,1105.0,1038.7,66.3,237.86,6.0,229.0,215.26,24.2,77.5,468.0,9901.0,37.0,ESP-044,70.0
DEEPWATER-M24OXR,18/12/2020,784.0,133.28,650.72,30.52,83.0,228.99,38.93,24.2,56.0,533.0,9873.0,63.0,ESP-588,26.0
DEEPWATER-M24OXR,18/12/2018,1015.0,913.5,101.5,209.19,10.0,229.0,206.1,24.2,75.5,488.0,9901.0,34.0,ESP-044,50.0
DEEPWATER-M24OXR,18/1/2019,1044.0,939.6,104.4,215.17,10.0,229.0,206.1,24.2,77.5,488.0,9901.0,37.0,ESP-044,50.0
DEEPWATER-M24OXR,18/1/2018,742.0,667.8,74.2,152.93,10.0,229.01,206.11,24.2,66.5,604.0,9901.0,27.0,ESP-044,35.0
DEEPWATER-M24OXR,17/9/2018,780.0,702.0,78.0,160.76,10.0,229.0,206.1,24.2,66.5,556.0,9901.0,27.0,ESP-044,27.0
DEEPWATER-M24OXR,17/8/2020,975.09,204.92,770.17,12.88,78.98,62.89,0.0,24.2,,,,,ESP-100,28.35
DEEPWATER-M24OXR,17/6/2018,740.0,666.0,74.0,152.51,10.0,228.99,206.09,24.2,66.5,591.0,9901.0,28.0,ESP-044,30.0
DEEPWATER-M24OXR,17/6/2017,185.0,170.2,14.8,38.98,8.0,229.02,210.7,24.2,,,,24.0,ESP-409,70.0
DEEPWATER-M24OXR,17/5/2021,750.0,135.0,615.0,30.92,82.0,229.04,41.23,24.2,56.0,566.0,9873.0,61.0,ESP-588,30.0
DEEPWATER-M24OXR,17/3/2020,781.0,265.54,515.46,60.81,66.0,229.01,77.86,24.2,56.0,360.0,9873.0,58.0,ESP-588,30.0
DEEPWATER-M24OXR,17/3/2018,820.0,738.0,82.0,169.0,10.0,229.0,206.1,24.2,66.5,592.0,9901.0,27.0,ESP-044,35.0
DEEPWATER-M24OXR,17/2/2020,774.0,301.86,472.14,69.13,61.0,229.01,89.32,24.2,56.0,369.0,9873.0,57.0,ESP-588,30.0
DEEPWATER-M24OXR,17/12/2018,1015.0,913.5,101.5,209.19,10.0,229.0,206.1,24.2,75.5,488.0,9901.0,34.0,ESP-044,50.0
DEEPWATER-M24OXR,17/10/2017,176.0,161.92,14.08,37.08,8.0,229.0,210.68,24.2,56.5,220.0,9901.0,25.0,ESP-048,90.0
DEEPWATER-M24OXR,16/9/2019,964.0,616.96,347.04,141.28,36.0,228.99,146.56,24.2,77.5,273.0,9901.0,37.0,ESP-044,65.0
DEEPWATER-M24OXR,16/8/2019,1105.94,782.77,323.16,38.75,29.22,49.5,0.0,25.0,,,,,ESP-100,34.6
DEEPWATER-M24OXR,16/4/2017,290.0,232.0,58.0,53.13,20.0,229.01,183.21,22.6,,,,26.0,ESP-409,80.0
DEEPWATER-M24OXR,16/12/2017,623.0,560.7,62.3,128.4,10.0,229.0,206.1,24.2,,,9901.0,26.0,ESP-044,25.0
DEEPWATER-M24OXR,16/11/2019,770.0,300.3,469.7,68.77,61.0,229000.0,89310.0,24.2,55.0,338.0,9873.0,55.0,ESP-588,20.0
DEEPWATER-M24OXR,16/1/2021,938.08,179.8,758.27,12.03,80.83,66.93,0.0,24.0,,,,,ESP-100,17.37
DEEPWATER-M24OXR,15/9/2020,1076.0,215.2,860.8,49.28,80.0,229.0,45.8,24.2,56.0,540.0,9873.0,65.0,ESP-588,25.0
DEEPWATER-M24OXR,15/7/2020,978.0,234.72,743.28,53.75,76.0,229.0,54.96,24.2,56.0,561.0,9873.0,66.0,ESP-588,40.0
DEEPWATER-M24OXR,15/6/2019,1175.0,1128.0,47.0,258.31,4.0,229.0,219.84,24.2,77.5,371.0,9901.0,36.0,ESP-044,70.0
DEEPWATER-M24OXR,15/5/2021,750.0,135.0,615.0,30.92,82.0,229.04,41.23,24.2,56.0,566.0,9873.0,61.0,ESP-588,30.0
DEEPWATER-M24OXR,15/3/2021,756.0,136.08,619.92,30.75,82.0,225.97,40.67,24.2,56.0,534.0,9873.0,61.0,ESP-588,25.0
DEEPWATER-M24OXR,15/3/2019,1052.0,988.88,63.12,226.45,6.0,229.0,215.26,24.2,77.5,498.0,9901.0,37.0,ESP-044,50.0
DEEPWATER-M24OXR,15/3/2017,415.0,332.0,83.0,76.03,20.0,229.01,183.2,22.6,,,,27.0,ESP-409,130.0
DEEPWATER-M24OXR,15/2/2017,415.0,332.0,83.0,76.03,20.0,229.01,183.2,22.6,,,,29.0,ESP-409,150.0
DEEPWATER-M24OXR,15/11/2018,816.0,734.4,81.6,168.18,10.0,229.0,206.1,24.2,67.5,555.0,9901.0,28.0,ESP-044,35.0
DEEPWATER-M24OXR,15/10/2018,773.0,695.7,77.3,159.32,10.0,229.01,206.11,24.2,67.5,594.0,9901.0,29.0,ESP-044,35.0
DEEPWATER-M24OXR,15/1/2018,735.0,661.5,73.5,151.48,10.0,228.99,206.1,24.2,66.5,604.0,9901.0,27.0,ESP-044,35.0
DEEPWATER-M24OXR,14/9/2019,1028.0,719.6,308.4,164.79,30.0,229.0,160.3,24.2,77.5,262.0,9901.0,38.0,ESP-044,65.0
DEEPWATER-M24OXR,14/8/2019,1100.0,814.0,286.0,186.41,26.0,229.0,169.46,24.2,77.5,241.0,9901.0,37.0,ESP-044,65.0
DEEPWATER-M24OXR,14/6/2020,988.0,256.88,731.12,58.83,74.0,229.02,59.54,24.2,56.0,453.0,9873.0,60.0,ESP-588,30.0
DEEPWATER-M24OXR,13/7/2020,927.07,208.69,718.38,10.95,77.49,52.51,0.0,24.2,,,,,ESP-100,17.56
DEEPWATER-M24OXR,13/6/2021,784.0,109.76,674.24,25.14,86.0,229.05,32.07,23.3,56.0,602.0,9873.0,61.0,ESP-588,30.0
DEEPWATER-M24OXR,13/5/2017,233.0,214.36,18.64,49.09,8.0,229.01,210.69,24.2,,,,24.0,ESP-409,70.0
DEEPWATER-M24OXR,13/4/2021,752.0,135.36,616.64,31.0,82.0,229.02,41.22,24.2,56.0,540.0,9873.0,61.0,ESP-588,30.0
DEEPWATER-M24OXR,13/2/2021,745.0,134.1,610.9,30.71,82.0,229.01,41.22,24.2,56.0,528.0,9873.0,61.0,ESP-588,25.0
DEEPWATER-M24OXR,13/11/2020,810.0,129.6,680.4,29.68,84.0,229.01,36.64,24.2,56.0,532.0,9873.0,64.0,ESP-588,25.0
DEEPWATER-M24OXR,12/8/2020,974.0,194.8,779.2,44.61,80.0,229.0,45.8,24.2,56.0,550.0,9873.0,65.0,ESP-588,40.0
DEEPWATER-M24OXR,12/5/2019,1090.0,1046.4,43.6,239.63,4.0,229.0,219.84,24.2,77.5,446.0,9901.0,37.0,ESP-044,70.0
DEEPWATER-M24OXR,12/2/2019,1314.03,1283.8,30.23,83.97,2.3,65.41,0.0,24.0,,,,,ESP-100,45.26
DEEPWATER-M24OXR,12/11/2019,775.0,302.25,472.75,69.22,61.0,229.02,89.32,24.2,55.0,360.0,9873.0,55.0,ESP-588,20.0
DEEPWATER-M24OXR,11/7/2019,1140.0,1026.0,114.0,234.95,10.0,229.0,206.1,24.2,77.5,346.0,9901.0,36.0,ESP-044,70.0
